"","r2_ajustado","normaliad","homocedasticidad","year"
"282",0.542954111831143,0.235592832176931,0.697236281158676,2022
"283",0.864280698163026,0.857144449413084,0.840950980723101,2022
"284",0.929905654360109,0.188768611013186,0.64579043804003,2022
"285",0.825188000029189,0.256936293061396,0.940257929686723,2022
"286",0.8205612823339,0.753218505634661,0.687472804465349,2022
"287",0.830624193507205,0.643243183268237,0.69903801201714,2022
"288",0.862093055695634,0.288099285656277,0.991328299467324,2022
"289",0.916110587686077,0.943528826968238,0.86647919957859,2022
"290",0.78743210782361,0.144918178657195,0.883199223036847,2022
"291",0.147296450629556,0.132462344314987,0.452971172054802,2022
"292",0.979638233532774,0.295805195230261,0.592307274940375,2022
"293",0.863421244719767,0.539605819202386,0.52459376512176,2022
"294",-0.0956158359885282,0.659223995725988,0.0874083360397093,2022
"295",0.747317668574649,0.698943763053887,0.656535394186121,2022
"296",0.889831974663346,0.233540233949341,0.9533542343837,2022
"297",0.986587434647578,0.430503831702185,0.540198875283429,2022
"298",0.906716485580072,0.224745041327361,0.77772082568928,2022
"299",0.825085932910934,0.17226249953144,0.14685765094328,2022
"300",0.788157876228023,0.162780273655914,0.597290848892857,2022
"301",0.893281960927604,0.0173416454328906,0.216773572414051,2022
"302",0.441527668399084,0.157345087773469,0.598972204826779,2022
"303",0.714078129480992,0.132439690745629,0.509632521198893,2022
"304",0.859610711515341,0.0823074588848532,0.1160728133643,2022
"305",0.770497470062273,0.512690999631926,0.106363925700981,2022
"306",0.933622479548181,0.212826852441451,0.679482331066059,2022
"307",0.50296374808753,0.229381510670574,0.517848515124316,2022
"308",0.214995127631422,0.680780130788797,0.133409026790571,2022
"309",0.798981216401624,0.15578462681247,0.861702153102681,2022
"310",0.849925528763589,0.0348059985650664,0.835730133145755,2022
"311",0.841116214937704,0.473546967120701,0.744168189227221,2022
"312",0.744761002496179,0.0495046468838673,0.298126533095026,2022
"313",0.649233203222128,0.124500219912838,0.256427556159945,2022
"314",0.813981040575543,0.92111623278346,0.998878487816203,2022
"315",0.792707623004862,0.863960406878238,0.97843815481037,2022
"316",0.724869352222718,0.193846543505007,0.540541642570746,2022
"317",0.936995353964225,0.704095344239051,0.216878315462808,2022
"318",0.620718915362926,0.361116046272245,0.472811824969662,2022
"319",0.778649705916324,0.587917148884344,0.291896549301739,2022
"320",0.902069046337231,0.391738743783576,0.859512424225076,2022
"321",0.843659310902172,0.182608896100857,0.521728960921439,2022
"322",0.827222053735275,0.102319255686312,0.131991607684884,2022
"323",0.82565155056697,0.339571085207701,0.0830610064982809,2022
"324",0.933813349249985,0.0822937710289095,0.471183298038581,2022
"325",0.665500892505375,0.198521163283688,0.832512067918254,2022
"326",0.86845862104101,0.0619375193331684,0.385587632085106,2022
"327",0.156770427962015,0.543621210592265,0.621022209078795,2022
"328",0.381030036237902,0.802768914421448,0.742781317333567,2022
"329",0.866756971078216,0.148032105659304,0.507397822051048,2022
"330",0.892526686022918,0.602058375895056,0.84434613205376,2022
"331",0.835892072513721,0.655834649671395,0.822854544114734,2022
"332",-0.889431786821801,0.15456588626548,0.333935475171368,2022
"333",0.998278855094818,0.968510296639327,0.153947291239609,2022
"334",0.757575318708238,0.399854339297741,0.65348122761533,2022
"335",0.823566031180774,0.608932095975758,0.946745876813853,2022
"336",0.412118670959814,0.740856597021255,0.774557876398884,2022
"337",0.969112881028218,0.592455997096781,0.764115463713881,2022
"338",0.707828380475211,0.139978461130429,0.547301321099844,2022
"339",0.937695186307414,0.711243091032431,0.171134645413727,2022
"340",0.83635847592648,0.492376683377437,0.122457918592851,2022
"341",0.484858274314304,0.26247344163939,0.629235184529648,2022
"342",0.678967837197797,0.592688683291357,0.941903521517433,2022
"343",0.885177066974342,0.469795969516983,0.149481434447492,2022
"344",0.682597393042168,0.261473974253117,0.615771178936165,2022
"345",0.748586981064701,0.0916471985344146,0.630127535199967,2022
"346",0.56268904857729,0.181577504722791,0.167067017656018,2022
"347",0.760090581607261,0.0780737782254079,0.41769551410226,2022
"348",0.844050869403453,0.0312587163899145,0.305017096321271,2022
"349",0.85070268560758,0.0915254664869532,0.879235272313609,2022
"350",0.984183866028332,0.0373647619239735,0.940491917259549,2022
"351",0.925334000342059,0.0423620029012663,0.0982848048347912,2022
"352",0.898492343569588,0.937148775857119,0.741509741059993,2022
"353",0.79300809491118,0.244387795591468,0.907103199725052,2022
"354",0.817853707311771,0.874314480115149,0.858204049171851,2022
"355",0.250049780180476,0.38786262309915,0.378473206238047,2022
"356",0.787470976507686,0.500350212806069,0.9568247840775,2022
"357",0.563617023824689,0.105474338027334,0.494005756116188,2022
"358",0.696045373199896,0.127464252988647,0.240376520136576,2022
"359",0.807164526656525,0.699255770242607,0.913692010285933,2022
"360",0.472756406692085,0.794941285292703,0.791934095691088,2022
"361",0.826776263071348,0.442375519046966,0.115164924383777,2022
"362",0.819832246906935,0.0490524686337852,0.882353837812071,2022
"363",0.765448869494114,0.521567224813677,0.731155565557369,2022
"364",0.822553040462482,0.478721987573997,0.988605639456409,2022
"365",0.922990710335859,0.680926615929386,0.27216919983432,2022
"366",0.59617683956518,0.766621417538064,0.857568581463711,2022
"367",0.891411802633473,0.604290520073617,0.752376109031436,2022
"368",0.711943570971405,0.778852709073682,0.969769767984074,2022
"369",0.607979772671754,0.104918141968987,0.583901539573352,2022
"370",0.891740495468676,0.301110615473083,0.650225458013364,2022
"371",0.830769334378849,0.591406468642921,0.897721204216676,2022
"372",0.671113764887322,0.296562552480949,0.128520645171831,2022
"373",0.129924842993948,0.320658851322998,0.56393444823664,2022
"374",0.846374459866737,0.490921504172664,0.224489174725948,2022
"375",0.751041419509176,0.404561245295106,0.102995898691064,2022
